Date,AAPL,MSFT,GOOGL,GE,CAT,PFE,JNJ,DE,CCL
2014-01-01,15.597577095031738,31.62691307067871,29.44705581665039,100.08768463134766,70.05659484863281,18.78520393371582,65.32120513916016,70.07747650146484,32.60354995727539
2014-02-01,16.39646339416504,32.019744873046875,30.311790466308594,101.4418716430664,72.81208801269531,19.841875076293945,68.01614379882812,70.05300903320312,32.994564056396484
2014-03-01,16.8237247467041,34.51660919189453,27.789899826049805,104.01557922363281,74.61417388916016,20.013561248779297,73.04933166503906,74.02317810058594,31.696380615234375
2014-04-01,18.495939254760742,34.01979064941406,26.64739990234375,108.03314971923828,79.14193725585938,19.49016761779785,75.32489776611328,76.53577423095703,32.91032028198242
2014-05-01,19.840925216674805,34.47449493408203,28.47926139831543,107.63137817382812,77.21369934082031,18.462066650390625,75.45133972167969,74.7564468383789,33.513099670410156
2014-06-01,20.50364875793457,35.36219787597656,29.12790870666504,105.58238983154297,82.07772064208984,18.658061981201172,78.34349822998047,74.24808502197266,31.72298240661621
2014-07-01,21.09273910522461,36.60029602050781,28.872835159301758,101.87604522705078,76.09584045410156,18.041994094848633,74.95126342773438,70.25198364257812,30.518104553222656
2014-08-01,22.615131378173828,38.525291442871094,29.012826919555664,105.2381362915039,82.90078735351562,18.63875389099121,77.67704772949219,69.41004180908203,31.916784286499023
2014-09-01,22.33958625793457,39.55949020385742,29.314233779907227,103.77986145019531,75.26968383789062,18.752914428710938,80.35861206054688,67.67665100097656,34.07161331176758
2014-10-01,23.947153091430664,40.06294631958008,28.290943145751953,105.43247985839844,77.07865905761719,18.9939022064209,81.25575256347656,71.12024688720703,34.054649353027344
2014-11-01,26.370691299438477,40.79679489135742,27.354835510253906,108.21023559570312,77.04548645019531,19.754926681518555,81.61009979248047,72.01815795898438,37.45587921142578
2014-12-01,24.58100128173828,39.886287689208984,26.437166213989258,103.22660827636719,70.09913635253906,19.92601776123047,79.34918975830078,73.55631256103516,38.67700958251953
2015-01-01,26.09086799621582,34.69121170043945,26.780418395996094,98.50814819335938,61.24579620361328,19.989994049072266,75.98761749267578,71.30332946777344,37.50807571411133
2015-02-01,28.60731315612793,37.6536750793457,28.029890060424805,107.16727447509766,64.01039123535156,21.953800201416016,77.78599548339844,75.83145141601562,37.533687591552734
2015-03-01,27.819217681884766,35.16292953491211,27.63482093811035,103.2420883178711,61.794315338134766,22.45077896118164,76.87102508544922,73.39580535888672,41.05571365356445
2015-04-01,27.980192184448242,42.06406021118164,27.339391708374023,112.68827819824219,67.08346557617188,21.895795822143555,75.80125427246094,76.28456115722656,37.73453140258789
2015-05-01,29.127117156982422,40.52470779418945,27.167516708374023,113.47891235351562,66.42493438720703,22.42496681213379,76.51953125,78.9476089477539,39.759857177734375
2015-06-01,28.15992546081543,38.42923355102539,26.904470443725586,110.56599426269531,66.03569030761719,21.81670570373535,75.01473999023438,81.7876205444336,42.60615921020508
2015-07-01,27.232711791992188,40.6488151550293,32.75625991821289,109.53401947021484,61.216522216796875,23.46288299560547,77.13138580322266,80.2096176147461,45.97049331665039
2015-08-01,25.31541633605957,37.8808708190918,32.27400588989258,104.16222381591797,60.061038970947266,20.964336395263672,72.33619689941406,69.36177062988281,42.468135833740234
2015-09-01,24.875225067138672,38.77902603149414,31.803211212158203,105.84093475341797,51.35516357421875,20.597013473510742,72.40094757080078,62.76315689086914,43.11857223510742
2015-10-01,26.95003318786621,46.121280670166016,36.736328125,122.45492553710938,57.35024642944336,22.1773681640625,78.35745239257812,66.68351745605469,46.9185676574707
2015-11-01,26.679410934448242,47.61952209472656,38.00473403930664,126.77384948730469,57.7210578918457,21.488832473754883,78.52034759521484,68.02574157714844,43.83866500854492
2015-12-01,23.840198516845703,48.93722915649414,38.75999450683594,131.89730834960938,53.99482727050781,21.338367462158203,80.25546264648438,65.20450592041016,47.54958724975586
2016-01-01,22.04640769958496,48.593231201171875,37.93000030517578,124.13868713378906,49.45023727416992,20.155109405517578,81.59931945800781,66.34768676757812,42.00736999511719
2016-02-01,21.899188995361328,44.87971496582031,35.73147201538086,124.3093032836914,54.461692810058594,19.613054275512695,82.20092010498047,69.07879638671875,41.8589973449707
2016-03-01,24.818946838378906,49.066490173339844,38.00722122192383,136.69970703125,61.57308578491211,19.790203094482422,85.149658203125,66.33047485351562,46.366085052490234
2016-04-01,21.34625816345215,44.304656982421875,35.26616287231445,132.2276611328125,62.52234649658203,21.840002059936523,88.20308685302734,73.0111312866211,43.0975227355957
2016-05-01,22.739891052246094,47.08535385131836,37.30725860595703,129.99156188964844,58.89988327026367,23.168689727783203,88.68315124511719,71.43128204345703,41.946495056152344
2016-06-01,21.9023494720459,45.777530670166016,35.049442291259766,135.36672973632812,61.58045959472656,23.719743728637695,96.14044952392578,70.34622192382812,39.10536575317383
2016-07-01,23.87493896484375,50.70687484741211,39.42408752441406,134.9191131591797,67.22595977783203,24.851499557495117,99.25530242919922,67.96170043945312,41.33490753173828
2016-08-01,24.307950973510742,51.4046745300293,39.349853515625,135.3523406982422,67.20924377441406,23.443540573120117,94.58697509765625,73.9436264038086,42.29041290283203
2016-09-01,26.04052734375,51.851097106933594,40.05778503417969,128.3334503173828,72.80253601074219,23.00670051574707,94.25257110595703,74.64329528808594,43.511512756347656
2016-10-01,26.153396606445312,53.939537048339844,40.34873580932617,127.06448364257812,68.44766235351562,21.53948974609375,92.54513549804688,77.78518676757812,43.761070251464844
2016-11-01,25.457754135131836,54.24560546875,38.65387725830078,134.31283569335938,79.06297302246094,21.831575393676758,88.80310821533203,88.26811981201172,45.81988525390625
2016-12-01,26.8155574798584,56.31586456298828,39.47938537597656,137.98068237304688,76.72982025146484,22.282564163208008,92.55799102783203,90.76993560791016,46.71820068359375
2017-01-01,28.095901489257812,58.59060287475586,40.86137390136719,130.66038513183594,79.14571380615234,21.768030166625977,90.98336791992188,94.85017395019531,49.69753646850586
2017-02-01,31.717004776000977,57.9834098815918,42.093902587890625,131.144287109375,80.63665008544922,23.40766716003418,98.18167877197266,97.0120849609375,50.209049224853516
2017-03-01,33.4055061340332,60.04904556274414,42.23688507080078,132.14598083496094,77.38314819335938,23.708513259887695,100.7237319946289,96.45390319824219,53.19847106933594
2017-04-01,33.40318298339844,62.41963195800781,46.05903244018555,128.55404663085938,85.30834197998047,23.50753402709961,99.8503189086914,99.44127655029297,55.781192779541016
2017-05-01,35.52153396606445,63.67790985107422,49.176231384277344,121.41463470458984,88.68341827392578,22.627389907836914,103.71588897705078,109.1082763671875,57.858192443847656
2017-06-01,33.627437591552734,63.20841598510742,46.31610107421875,119.7739028930664,90.3909683227539,23.504161834716797,107.69252014160156,110.11508178710938,59.597755432128906
2017-07-01,34.727176666259766,66.66549682617188,47.104244232177734,114.52371215820312,95.85009765625,23.20326805114746,108.0425796508789,114.85860443115234,60.69755554199219
2017-08-01,38.29259490966797,68.56365966796875,47.58948516845703,109.78357696533203,99.54117584228516,23.73507308959961,107.75762176513672,103.80073547363281,63.151634216308594
2017-09-01,36.12702178955078,68.67086029052734,48.51014709472656,108.12899780273438,105.65815734863281,25.22461700439453,106.50971221923828,112.45006561279297,59.03463363647461
2017-10-01,39.6243896484375,76.68199157714844,51.46543502807617,91.052978515625,115.0539779663086,24.772403717041016,114.21058654785156,119.55905151367188,60.69861602783203
2017-11-01,40.283077239990234,77.59461212158203,51.621368408203125,82.60709381103516,120.2999267578125,25.620298385620117,114.1450424194336,134.8368377685547,60.01290512084961
2017-12-01,39.81153106689453,79.25362396240234,52.47975540161133,78.81324768066406,134.30299377441406,25.825881958007812,115.16548156738281,140.8201904296875,61.09063720703125
2018-01-01,39.388084411621094,88.02769470214844,58.897491455078125,73.53631591796875,138.73484802246094,26.41056251525879,113.90440368652344,150.30545043945312,65.91381072998047
2018-02-01,41.90290832519531,86.87883758544922,54.99663162231445,64.16808319091797,132.40048217773438,25.890056610107422,107.05477142333984,145.2928009033203,61.587677001953125
2018-03-01,39.63134002685547,84.95979309082031,51.6696891784668,61.81035232543945,126.19271087646484,25.539806365966797,106.30522918701172,140.2802276611328,60.756412506103516
2018-04-01,39.036102294921875,87.05422973632812,50.74504470825195,64.5157241821289,123.60682678222656,26.345802307128906,104.92815399169922,122.70976257324219,58.42176818847656
2018-05-01,44.14059829711914,92.00640106201172,54.80134201049805,64.56153869628906,130.7263946533203,25.85645294189453,99.229248046875,135.5673828125,57.699134826660156
2018-06-01,43.89346694946289,92.19017791748047,56.25556945800781,62.40644836425781,116.75101470947266,26.363182067871094,101.40257263183594,126.76290893554688,53.508331298828125
2018-07-01,45.12175750732422,99.17383575439453,61.13936233520508,63.052879333496094,123.74726867675781,29.015487670898438,110.74560546875,131.94076538085938,55.310302734375
2018-08-01,53.97585678100586,105.01696014404297,61.36753845214844,59.86090850830078,120.22015380859375,30.170866012573242,112.55904388427734,131.0386199951172,57.41105270385742
2018-09-01,53.71542739868164,107.33562469482422,60.13600540161133,52.227943420410156,132.03005981445312,32.29653549194336,116.23673248291016,136.98910522460938,60.02489471435547
2018-10-01,52.07831573486328,100.24059295654297,54.3320426940918,47.16829299926758,105.04222869873047,31.556367874145508,117.76782989501953,123.98213958740234,52.74886703491211
2018-11-01,42.493587493896484,104.06967163085938,55.28209686279297,35.02595520019531,118.21550750732422,33.87948226928711,123.58094024658203,141.77757263183594,56.749271392822266
2018-12-01,37.66561508178711,95.73467254638672,52.05928039550781,35.35287094116211,110.721923828125,32.235595703125,109.25581359863281,136.55062866210938,46.795433044433594
2019-01-01,39.74303436279297,98.43037414550781,56.091163635253906,47.513763427734375,116.02839660644531,31.349384307861328,112.66767120361328,150.90774536132812,54.65479278564453
2019-02-01,41.34525680541992,105.59373474121094,56.124046325683594,50.53293991088867,120.44051361083984,32.29363250732422,115.681640625,150.94451904296875,54.82564163208008
2019-03-01,45.55134201049805,111.63896942138672,58.631954193115234,48.587501525878906,118.81816101074219,31.63807487487793,119.13337707519531,147.07984924316406,48.55583572387695
2019-04-01,48.1220588684082,123.62260437011719,59.731468200683594,49.51535415649414,122.26457977294922,30.252464294433594,120.33502960205078,153.14297485351562,52.519187927246094
2019-05-01,41.98301315307617,117.07231140136719,55.12516784667969,45.961151123046875,105.70442962646484,30.930368423461914,111.77009582519531,129.60243225097656,49.005775451660156
2019-06-01,47.645381927490234,127.27249145507812,53.9444465637207,51.122047424316406,120.24415588378906,32.55751037597656,119.51093292236328,153.21694946289062,44.991188049316406
2019-07-01,51.28522872924805,129.46714782714844,60.68999481201172,50.927581787109375,116.16812133789062,29.19052505493164,111.73688507080078,153.8654327392578,45.64841842651367
2019-08-01,50.25009536743164,130.97775268554688,59.311492919921875,40.205989837646484,105.79763793945312,26.717899322509766,110.14088439941406,143.8894805908203,42.603904724121094
2019-09-01,54.12126159667969,132.5292205810547,60.83646011352539,43.568668365478516,112.296630859375,27.256126403808594,111.84799194335938,156.6798858642578,42.71104431152344
2019-10-01,60.11164855957031,136.66624450683594,62.71266174316406,48.68963623046875,122.51191711425781,29.107080459594727,114.14752197265625,162.4935302734375,41.909786224365234
2019-11-01,64.57966613769531,144.3017578125,64.96897888183594,54.98318862915039,129.68443298339844,29.220867156982422,118.8590087890625,156.81085205078125,44.049739837646484
2019-12-01,71.17213439941406,150.83770751953125,66.72760009765625,54.44652557373047,132.3277587890625,30.0087833404541,126.97715759277344,161.6724090576172,50.243595123291016
2020-01-01,75.0161361694336,162.82252502441406,71.38024139404297,60.795143127441406,117.69538116455078,28.522897720336914,129.5885772705078,148.61663818359375,43.027809143066406
2020-02-01,66.25442504882812,154.960205078125,66.72062683105469,53.12862014770508,112.10537719726562,25.858552932739258,117.06234741210938,146.6485595703125,33.07398223876953
2020-03-01,61.7786979675293,151.25938415527344,57.88765335083008,38.77216339111328,104.70626831054688,25.25503158569336,114.87413024902344,129.47958374023438,13.170000076293945
2020-04-01,71.37748718261719,171.8799591064453,67.09178924560547,33.23835372924805,105.0130615234375,29.68085289001465,131.43988037109375,136.71510314941406,15.899999618530273
2020-05-01,77.24219512939453,175.75469970703125,71.41710662841797,32.114112854003906,109.3919677734375,29.549314498901367,130.30982971191406,143.3689422607422,15.739999771118164
2020-06-01,88.8665542602539,195.7296142578125,70.64640045166016,33.38499450683594,115.19256591796875,25.553604125976562,124.05043029785156,148.10958862304688,16.420000076293945
2020-07-01,103.54124450683594,197.1722869873047,74.12876892089844,29.714599609375,121.0023193359375,30.070417404174805,128.5756378173828,167.01904296875,13.880000114440918
2020-08-01,125.73838806152344,216.90780639648438,81.18221282958984,31.03633689880371,130.55992126464844,29.819852828979492,135.32374572753906,198.99053955078125,16.479999542236328
2020-09-01,113.05035400390625,202.7778778076172,73.01531219482422,30.497852325439453,136.83514404296875,28.959732055664062,132.20188903808594,209.95082092285156,15.180000305175781
2020-10-01,106.26596069335938,195.20013427734375,80.51362609863281,36.383323669433594,144.0828857421875,27.997037887573242,121.7503662109375,214.74081420898438,13.710000038146973
2020-11-01,116.213134765625,206.38360595703125,87.40315246582031,49.916748046875,160.2299346923828,31.862606048583984,128.47235107421875,248.68524169921875,19.979999542236328
2020-12-01,129.75155639648438,214.99517822265625,87.31548309326172,52.95686340332031,168.0111846923828,30.929895401000977,140.7207794189453,255.74790954589844,21.65999984741211
2021-01-01,129.0377655029297,224.21673583984375,91.03797149658203,52.4166259765625,168.76805114746094,30.165266036987305,145.86207580566406,275.3100280761719,18.670000076293945
2021-02-01,118.57469940185547,224.62269592285156,100.73033905029297,61.54536437988281,200.3253936767578,28.446369171142578,141.6864471435547,332.8124084472656,26.75
2021-03-01,119.62346649169922,228.42445373535156,102.75350952148438,64.44102478027344,215.1632843017578,30.773723602294922,147.8693084716797,356.6637268066406,26.540000915527344
2021-04-01,128.74090576171875,244.3231658935547,117.24996185302734,64.43946075439453,211.67417907714844,32.82926559448242,146.4117431640625,354.39422607421875,27.959999084472656
2021-05-01,122.0325927734375,241.9010772705078,117.41685485839844,69.0562973022461,224.7209014892578,32.89722442626953,152.2779541015625,345.0768127441406,29.559999465942383
2021-06-01,134.35496520996094,263.06591796875,121.64851379394531,66.109375,202.8621826171875,33.590206146240234,149.14491271972656,337.05908203125,26.360000610351562
2021-07-01,143.085693359375,276.6708679199219,134.2398681640625,63.65290069580078,192.72042846679688,36.7210693359375,155.8987274169922,346.4361877441406,21.649999618530273
2021-08-01,148.942138671875,293.1501159667969,144.1748504638672,64.7649917602539,197.61575317382812,39.87530517578125,156.74069213867188,362.1872253417969,24.139999389648438
2021-09-01,139.01658630371094,274.2914123535156,133.1931610107422,63.30267333984375,179.90370178222656,37.22675704956055,147.0804901123047,321.02764892578125,25.010000228881836
2021-10-01,147.1709442138672,322.6465148925781,147.51126098632812,64.48329162597656,191.18690490722656,37.85860824584961,148.3372802734375,328.9400634765625,22.15999984741211
2021-11-01,162.39891052246094,321.6443786621094,141.38497924804688,58.40819549560547,182.1974334716797,46.50532150268555,142.00779724121094,332.0439453125,17.6200008392334
2021-12-01,174.7081756591797,327.8180236816406,144.32879638671875,58.08845520019531,194.81509399414062,51.55861282348633,156.8165283203125,329.4973449707031,20.1200008392334
2022-01-01,171.96311950683594,303.1186218261719,134.81478881835938,58.145477294921875,189.9338836669922,46.00548553466797,157.93484497070312,362.80047607421875,19.809999465942383
