Date,AAPL_Open,AAPL_Close,GE_Open,GE_Close,PFE_Open,PFE_Close,XOM_Open,XOM_Close,^GSPC_Open,^GSPC_Close
2005-01-01,1.1567859649658203,1.1583703756332397,175.9303741455078,104.64401245117188,25.910816192626953,10.186501502990723,51.02000045776367,26.784799575805664,1211.9200439453125,1181.27001953125
2005-02-01,1.375892996788025,1.3514834642410278,172.52774047851562,101.95050811767578,22.89373779296875,11.084564208984375,51.97999954223633,32.86328125,1181.27001953125,1203.5999755859375
2005-03-01,1.6067860126495361,1.2553789615631104,169.02926635742188,105.0968017578125,25.170778274536133,11.159116744995117,62.970001220703125,31.0889892578125,1203.5999755859375,1180.5899658203125
2005-04-01,1.5032140016555786,1.0863677263259888,173.390380859375,105.50483703613281,25.01897430419922,11.541421890258789,60.099998474121094,29.7484073638916,1180.5899658203125,1156.8499755859375
2005-05-01,1.293213963508606,1.1978371143341064,172.91114807128906,106.32090759277344,25.85388946533203,11.851516723632812,57.0,29.315458297729492,1156.8499755859375,1191.5
2005-06-01,1.4246430397033691,1.1089634895324707,174.82810974121094,100.98736572265625,26.49905014038086,11.796616554260254,56.45000076293945,30.130598068237305,1191.5,1191.3299560546875
2005-07-01,1.315356969833374,1.284902572631836,167.01644897460938,101.17333984375,25.474382400512695,11.334671020507812,57.75,30.80168342590332,1191.3299560546875,1234.1800537109375
2005-08-01,1.5203570127487183,1.4126402139663696,165.674560546875,98.56334686279297,25.59772300720215,10.898390769958496,59.22999954223633,31.404617309570312,1234.1800537109375,1220.3299560546875
2005-09-01,1.6785709857940674,1.6150920391082764,160.211181640625,98.73934173583984,24.155597686767578,10.756806373596191,60.099998474121094,33.476280212402344,1220.3299560546875,1228.81005859375
2005-10-01,1.9342859983444214,1.7349960803985596,161.02589416503906,100.09950256347656,23.889942169189453,9.365358352661133,63.54999923706055,29.577566146850586,1228.81005859375,1207.010009765625
2005-11-01,2.044286012649536,2.043192148208618,162.79910278320312,105.44252014160156,20.63567352294922,9.132728576660156,56.09000015258789,30.573320388793945,1207.010009765625,1249.47998046875
2005-12-01,2.4625000953674316,2.165807008743286,171.8088836669922,103.46463775634766,20.180265426635742,10.132448196411133,58.369998931884766,29.744430541992188,1249.47998046875,1248.2900390625
2006-01-01,2.5850000381469727,2.2748661041259766,168.2145538330078,97.36445617675781,22.438329696655273,11.157859802246094,56.41999816894531,33.22881317138672,1248.2900390625,1280.0799560546875
2006-02-01,2.676785945892334,2.06337571144104,156.52101135253906,97.72122192382812,24.430740356445312,11.3794527053833,62.77000045776367,31.43897247314453,1280.0799560546875,1280.6600341796875
2006-03-01,2.458570957183838,1.8895455598831177,158.00665283203125,104.17371368408203,24.762807846069336,10.93183708190918,59.59000015258789,32.39921188354492,1280.6600341796875,1294.8699951171875
2006-04-01,2.2739291191101074,2.1206183433532715,166.72889709472656,103.60464477539062,23.804553985595703,11.11169719696045,61.36000061035156,33.581050872802734,1302.8800048828125,1310.6099853515625
2006-05-01,2.5274999141693115,1.800671935081482,166.01002502441406,102.61620330810547,24.19354820251465,10.379105567932129,63.400001525878906,32.42584228515625,1310.6099853515625,1270.0899658203125
2006-06-01,2.137500047683716,1.7253551483154297,164.38059997558594,98.72244262695312,22.609107971191406,10.393539428710938,60.400001525878906,32.8243408203125,1270.050048828125,1270.199951171875
2006-07-01,2.054286003112793,2.0474092960357666,158.6296844482422,98.64616394042969,22.333965301513672,11.509506225585938,61.79999923706055,36.24320983886719,1270.06005859375,1276.6600341796875
2006-08-01,2.4007139205932617,2.044095754623413,156.47308349609375,102.78034210205078,24.705881118774414,12.204765319824219,67.23999786376953,36.20576095581055,1278.530029296875,1303.8199462890625
2006-09-01,2.445713996887207,2.3191518783569336,163.80551147460938,106.52217864990234,26.36622428894043,12.675332069396973,67.8499984741211,36.0673713684082,1303.800048828125,1335.8499755859375
2006-10-01,2.682142972946167,2.442671060562134,169.65228271484375,106.71062469482422,26.755218505859375,11.911054611206055,67.29000091552734,38.38943862915039,1335.8199462890625,1377.93994140625
2006-11-01,2.8964290618896484,2.7614119052886963,168.6938018798828,107.22727966308594,25.332067489624023,12.286494255065918,71.58000183105469,41.28664016723633,1377.760009765625,1400.6300048828125
2006-12-01,3.2785708904266357,2.55594801902771,169.5564422607422,113.09319305419922,26.195446014404297,11.678557395935059,76.77999877929688,41.36847686767578,1400.6300048828125,1418.300048828125
2007-01-01,3.0817859172821045,2.58276104927063,179.2850799560547,110.377685546875,24.81024742126465,11.831862449645996,76.26000213623047,40.00267791748047,1418.030029296875,1438.239990234375
2007-02-01,3.0796430110931396,2.5490190982818604,173.390380859375,106.88725280761719,25.03795051574707,11.254698753356934,74.58000183105469,38.69622802734375,1437.9000244140625,1406.8199462890625
