Date,AAPL_Close,GE_Close,PFE_Close,GC=F_Close,^GSPC_Close
2014-03-01,-0.1626933559917374,0.9394281743222788,1.6863134741088857,-1.2574851098680553,1.6901403851765986
2014-04-01,0.2671660210230895,1.2363437438256293,1.4869790312513302,-1.1621977996832717,1.754839196831079
2014-05-01,0.6129046018100901,1.2066534837132892,1.0954275983385102,-1.552721125729252,1.9756290190588333
2014-06-01,0.7832618394002253,1.055225658033688,1.1700700503947088,,2.179923906159547
2014-07-01,0.9346939816147248,0.7813086645928227,0.9354389111028474,-1.2738868988767686,2.0151956392637684
2014-08-01,1.3260363596783042,1.0297800050604868,1.1627172378549258,-1.2387397995326306,2.420329694624656
2014-09-01,1.2552071101366122,0.9220093846903108,1.2061948644238925,-1.8268683099283118,2.247130835011874
2014-10-01,1.668443350966161,1.0441444592949098,1.2979764450182882,-2.1346008815377617,2.502137035578258
2014-11-01,2.2914348977013264,1.24943109455711,1.587813971130779,-2.1025781594872095,2.7780408114952992
2014-12-01,1.8313813667312724,0.8811212104197175,1.6529759295635138,-2.0346265286995555,2.7297804734198765
2015-01-01,2.219506885530115,0.5324065483740545,1.677339294488605,-1.2957565865057794,2.3736305523640047
2015-02-01,2.8663780106267653,1.1723543741382318,2.425263870167627,,2.9838955338915536
2015-03-01,2.6637904025707417,0.8822675024380322,2.614536684247417,,2.7798788729730814
2015-04-01,2.7051697737804155,1.5803762568697763,2.4031727436958485,-2.0463422284809347,2.8780702667365974
2015-05-01,3.0,1.638807266145692,2.6047060566934874,-1.9916689628344977,3.0
2015-06-01,2.751372227536531,1.4235315952728378,2.3730488765537574,-2.1314765042441763,2.7532426275163653
2015-07-01,2.5130250685562174,1.3472634251511861,3.0,-2.7297580490613997,2.9802180504167612
2015-08-01,2.0201694771488263,0.9502686122682285,2.0484224208480297,-2.443114309114086,2.246517921099408
2015-09-01,1.9070145771136717,1.0743286455302439,1.908526481572295,-2.5688626294156736,1.9559021705043511
2015-10-01,2.440361115864299,2.3021692199730905,2.510407434462029,-2.365790499871764,2.843798787369211
2015-11-01,2.3707943892012366,2.621356572419592,2.2481752810166817,,2.849649020052013
2015-12-01,1.6409517314214241,3.0,2.190872449126914,-3.0,2.6464132971707324
