Date,AAPL_Open,AAPL_Close,GE_Open,GE_Close,PFE_Open,PFE_Close,XOM_Open,XOM_Close,^GSPC_Open,^GSPC_Close
2007-01-01,3.0817859172821045,2.58276104927063,179.2850799560547,110.37770080566406,24.81024742126465,11.831863403320312,76.26000213623047,40.00265884399414,1418.030029296875,1438.239990234375
2007-02-01,3.0796430110931396,2.5490193367004395,173.390380859375,106.8872299194336,25.03795051574707,11.254700660705566,74.58000183105469,38.696231842041016,1437.9000244140625,1406.8199462890625
2007-03-01,3.001070976257324,2.7990710735321045,165.8662567138672,109.1158447265625,23.57685089111328,11.514429092407227,70.9000015258789,40.9049072265625,1406.800048828125,1420.8599853515625
2007-04-01,3.362143039703369,3.0066442489624023,169.46058654785156,113.74464416503906,23.937381744384766,12.06143569946289,75.3499984741211,43.03556823730469,1420.8299560546875,1482.3699951171875
2007-05-01,3.556786060333252,3.651052951812744,176.45755004882812,115.9664306640625,25.00948715209961,12.530945777893066,79.5,45.09029769897461,1482.3699951171875,1530.6199951171875
2007-06-01,4.324999809265137,3.6766607761383057,180.57904052734375,118.12654113769531,26.119544982910156,11.780652046203613,83.55999755859375,45.671531677246094,1530.6199951171875,1503.3499755859375
2007-07-01,4.323214054107666,3.9694924354553223,184.1254425048828,120.47111511230469,24.383302688598633,10.83156681060791,84.5,46.35214614868164,1504.6600341796875,1455.27001953125
2007-08-01,4.772857189178467,4.1719441413879395,184.9880828857422,120.81304931640625,22.305503845214844,11.444326400756836,84.98999786376953,46.67884063720703,1455.1800537109375,1473.989990234375
2007-09-01,4.997857093811035,4.623540878295898,186.13827514648438,128.67665100097656,23.510435104370117,11.391092300415039,85.30999755859375,50.59916687011719,1473.9599609375,1526.75
2007-10-01,5.522500038146973,5.722565650939941,197.83181762695312,128.7939453125,23.197343826293945,11.475022315979004,92.44999694824219,50.28754806518555,1527.2900390625,1549.3800048828125
2007-11-01,6.735713958740234,5.489685535430908,195.9627685546875,119.81349182128906,23.320682525634766,11.078689575195312,89.83000183105469,48.740509033203125,1545.7900390625,1481.1400146484375
2007-12-01,6.494999885559082,5.967493057250977,183.07110595703125,115.99598693847656,22.409866333007812,10.728439331054688,88.97000122070312,51.41598129272461,1479.6300048828125,1468.3599853515625
2008-01-01,7.116786003112793,4.077948093414307,177.79942321777344,111.59113311767578,21.59392738342285,11.025800704956055,94.1500015258789,47.03115463256836,1467.969970703125,1378.550048828125
2008-02-01,4.865714073181152,3.7664380073547363,170.56285095214844,104.5851821899414,22.201139450073242,10.516042709350586,87.69999694824219,47.750083923339844,1378.5999755859375,1330.6300048828125
2008-03-01,4.444285869598389,4.323180198669434,159.7798614501953,117.86167907714844,21.271347045898438,10.01848316192627,86.83000183105469,46.61688232421875,1330.449951171875,1322.699951171875
2008-04-01,5.224999904632568,5.240537166595459,179.0454559326172,104.1360855102539,19.97153663635254,9.625972747802734,84.80000305175781,51.296199798583984,1326.4100341796875,1385.5899658203125
2008-05-01,6.248570919036865,5.686411380767822,157.1919403076172,97.83057403564453,19.136621475219727,9.266976356506348,90.0999984741211,48.920711517333984,1385.969970703125,1400.3800048828125
2008-06-01,6.735713958740234,5.044412136077881,147.36744689941406,84.9967041015625,18.434534072875977,8.4954252243042,88.08999633789062,48.79050064086914,1399.6199951171875,1280.0
2008-07-01,5.865356922149658,4.788636207580566,126.61619567871094,91.09305572509766,16.537002563476562,9.078970909118652,87.87000274658203,44.52760314941406,1276.68994140625,1267.3800048828125
2008-08-01,5.710713863372803,5.107377052307129,136.24899291992188,90.48128509521484,17.84630012512207,9.292940139770508,80.55000305175781,44.29509735107422,1269.4200439453125,1282.8299560546875
2008-09-01,6.1571431159973145,3.424199104309082,136.7761688232422,82.10933685302734,18.311195373535156,9.11511516571045,78.04000091552734,43.21367263793945,1287.8299560546875,1166.3599853515625
2008-10-01,3.997143030166626,3.241330623626709,115.01849365234375,63.66546630859375,17.324478149414062,8.754264831542969,77.19000244140625,41.243865966796875,1164.1700439453125,968.75
2008-11-01,3.7832140922546387,2.7918403148651123,94.7944107055664,56.02953338623047,16.935483932495117,8.121548652648926,73.44999694824219,44.59922790527344,968.6699829101562,896.239990234375
2008-12-01,3.260714054107666,2.5713119506835938,78.4042739868164,52.864192962646484,15.351043701171875,8.909122467041016,77.88999938964844,44.67661666870117,888.6099853515625,903.25
