Date,AAPL_Close,GE_Close,PFE_Close,XOM_Close,^GSPC_Close
2011-12-01,-2.8446022473366446,-1.628635635166359,-2.350775997170155,-1.4253074007973057,-2.7288113081189076
2012-01-01,-2.8070336020203706,-1.4918663717072478,-2.369674992902062,-1.4659057691785486,-2.6632999716460515
2012-02-01,-2.7443023237722426,-1.4440303245185033,-2.390935498592336,-1.3560510787349074,-2.5996293560151953
2012-03-01,-2.7026251615833634,-1.2755479803553302,-2.25271807062405,-1.3280007008096724,-2.548485009126275
2012-04-01,-2.713987804548104,-1.345097324376595,-2.2328275982571384,-1.3436095212257644,-2.5611066988757147
2012-05-01,-2.7185486907327023,-1.4146478230073183,-2.3147764435825753,-1.6521684704080677,-2.665786170373674
2012-06-01,-2.713973019727367,-1.1662569787572425,-2.2067368083971726,-1.3508333422307692,-2.603836634566236
2012-07-01,-2.6944444430540893,-1.1456018814938438,-2.123172996654941,-1.2992532123035476,-2.583326370485436
2012-08-01,-2.654686350596897,-1.1513440429855328,-2.137636054412337,-1.28111976203409,-2.5507440358222717
2012-09-01,-2.6512387614138095,-0.8642466485385767,-2.039647679991325,-1.0899414728083578,-2.5099980983886883
2012-10-01,-2.703846664991644,-1.0780136416385941,-2.0380257975095577,-1.1012977673545605,-2.5440744867473253
2012-11-01,-2.7112050702725417,-1.067888871293122,-2.0258622661093666,-1.2241899893676345,-2.5392695867180963
2012-12-01,-2.748348328574668,-1.088138411984067,-2.002726854352794,-1.2667006198416064,-2.527305338956137
2013-01-01,-2.804804166559615,-0.8721378268857238,-1.8227206044484197,-1.127122385194286,-2.4413434130080915
2013-02-01,-2.8151779822324263,-0.7349309664416728,-1.7957842277768155,-1.144262881644293,-2.4215381555148427
2013-03-01,-2.8123509396972173,-0.7219133220968184,-1.672805109301719,-1.0979141076030368,-2.3563855961940536
2013-04-01,-2.8122620690638174,-0.8440557042776726,-1.6554721455646377,-1.1439150829861724,-2.322464595255893
2013-05-01,-2.807115218851096,-0.6924814610312633,-1.8073390149677022,-1.0831287553658893,-2.2828183338675028
2013-06-01,-2.844568519464338,-0.7116127624612218,-1.7236890786428032,-1.0623849235797151,-2.3120539298913356
2013-07-01,-2.802823555011609,-0.5093234533401931,-1.6221560251860903,-0.9217706070704939,-2.21709193536856
2013-08-01,-2.7769640718961037,-0.69177484004239,-1.6878985729058782,-1.1943125965914723,-2.2801529654193686
2013-09-01,-2.7824223504968844,-0.5805241775401111,-1.6442686422775985,-1.2160392937661144,-2.2220879692201594
2013-10-01,-2.7479428548659506,-0.2169085050300743,-1.4798197542976577,-1.0669567482902,-2.1324567115936524
2013-11-01,-2.722903190060322,-0.1391804849063858,-1.3925609369754333,-0.9062165163924814,-2.0735670677883093
2013-12-01,-2.7167310818333243,0.06560191468886556,-1.4649575221487798,-0.5560579220539239,-2.0227095675366256
2014-01-01,-2.762332828484325,-0.3374878346558843,-1.4844044529149565,-0.9350714466885695,-2.101320720122209
2014-02-01,-2.7429809766214213,-0.2862537718294704,-1.3398208523860866,-0.7627547402384556,-2.009454364003422
2014-03-01,-2.7326314172951314,-0.1888800717618646,-1.3163289370539892,-0.6746330522388204,-1.9940476647872651
2014-04-01,-2.692124473667601,-0.036876602449092744,-1.3879443983609057,-0.4749181849264885,-1.980170911572156
2014-05-01,-2.6595443192731834,-0.0520764586713498,-1.5286192477546197,-0.5542974908474809,-1.9328153914765986
2014-06-01,-2.643490960916746,-0.12959838100661658,-1.5018010966464947,-0.5191039993651017,-1.8889977438427432
2014-07-01,-2.629221021561732,-0.26982714305708644,-1.5860982722593144,-0.5930683399562482,-1.9243290497633685
2014-08-01,-2.592343612817486,-0.14262410761768374,-1.5044435554328643,-0.5709635788305372,-1.8374349451961456
2014-09-01,-2.5990181277341593,-0.19779567735145864,-1.4888229049893504,-0.7730915988338785,-1.874583043755055
2014-10-01,-2.5600774510534743,-0.13527155458313356,-1.4558486731056317,-0.659226757074701,-1.819888714398894
2014-11-01,-2.50137090132668,-0.030177847020668835,-1.3517172670882183,-0.9233391058774947,-1.7607122239563144
2014-12-01,-2.5447233685153416,-0.21872903549446265,-1.328306256667111,-0.813008493702255,-1.7710632147152616
2015-01-01,-2.508149094798773,-0.3972478223794993,-1.3195533892323197,-1.029876468003322,-1.8474510870067422
2015-02-01,-2.4471921105455197,-0.06963662528005132,-1.0508423424594615,-0.9815874364733603,-1.7165600191814705
2015-03-01,-2.4662827331070227,-0.21814220523695482,-0.9828412428051312,-1.1066317730257718,-1.760317992209716
2015-04-01,-2.462383375245284,0.13924579250390767,-1.0587793752111725,-1.0036783260064701,-1.7392576712507983
2015-05-01,-2.4346006641672595,0.16916056897566545,-0.9863746995467269,-1.0979431118421112,-1.7131058954327771
2015-06-01,-2.458029430348442,0.058951075552988286,-1.0696023644329746,-1.154929379722069,-1.766030996750725
2015-07-01,-2.480489744568774,0.01990737939409648,-0.8443544797783233,-1.3296857209945208,-1.7173487744820297
2015-08-01,-2.5269332095453683,-0.18333015274508924,-1.1862327962476042,-1.5035678997223412,-1.8747145029718149
2015-09-01,-2.537596299476416,-0.11981826158463882,-1.2364932758068967,-1.5120785000991608,-1.9370464523276745
2015-10-01,-2.4873372880906373,0.5087592101302261,-1.0202527175812799,-1.1411682554404177,-1.7466082987095792
2015-11-01,-2.493892738997811,0.6721627159358734,-1.1144659644620611,-1.1889132683296493,-1.7453535270512721
2015-12-01,-2.5626682136722776,0.8660051909076385,-1.135053915456782,-1.322887631776977,-1.7889440026535015
2016-01-01,-2.6061200625778316,0.5724636324179553,-1.296959779395796,-1.3273459616389092,-1.9128906388684488
2016-02-01,-2.6096860689345114,0.5789210744694597,-1.371128965070577,-1.2247801625801096,-1.9224645466213328
2016-03-01,-2.5389594599483845,1.0477008857189567,-1.346889331770781,-1.0375444321823304,-1.7700591055812536
2016-04-01,-2.6230802848762362,0.8785026836912389,-1.0664154938907169,-0.8210996675609783,-1.7634134847100238
2016-05-01,-2.5893217802690645,0.7939027167202859,-0.8846096316839813,-0.7932013727328036,-1.7255841618635985
2016-06-01,-2.609609511284632,0.9972692764665081,-0.8092088644770645,-0.5453540967815131,-1.7233010610602042
2016-07-01,-2.5618266801569427,0.9803334649227304,-0.6543495573017024,-0.7627128732498782,-1.6339686141727916
2016-08-01,-2.55133782009777,0.9967254554113465,-0.8470008533184501,-0.8448432942997925,-1.6371361830916116
2016-09-01,-2.509368611496767,0.7311704755969863,-0.9067747064758414,-0.8047175689100787,-1.6403393525086436
2016-10-01,-2.506634620927072,0.683158350465753,-1.1075337185081304,-0.9859423599177219,-1.6906831258988275
2016-11-01,-2.523485527957151,0.957394838801906,-1.0675682583805335,-0.8038015393768698,-1.6038365859316752
2016-12-01,-2.4905947999221225,1.096165040453366,-1.005858950965393,-0.6317660479403924,-1.5560029394728305
2017-01-01,-2.4595804042463376,0.8192071376224841,-1.076262404508961,-0.9258617180446636,-1.5081453648102692
2017-02-01,-2.371864881169063,0.8375163571176749,-0.8519104764976291,-1.0445167990450965,-1.4068248878608625
2017-03-01,-2.330963829663757,0.8754129487791071,-0.810745796802292,-0.9780380742429493,-1.4079244180023742
2017-04-01,-2.331019919577429,0.7395177246804159,-0.8382458980149883,-0.9948108473836452,-1.3822506226439595
2017-05-01,-2.279706149839746,0.46940146019850104,-0.958676250810313,-1.0483905043315938,-1.3492618003249761
2017-06-01,-2.3255872371975492,0.40732445994315203,-0.838707577974799,-1.0021552251388903,-1.3353851930135483
2017-07-01,-2.2989480395984163,0.20868948975967827,-0.8798774773418128,-1.0346066810802323,-1.2793400873768515
2017-08-01,-2.212581307995457,0.02934948689696837,-0.8071110784301672,-1.2090926524023538,-1.277726684470158
2017-09-01,-2.2650389608325496,-0.03325026279091681,-0.6032969925654585,-0.9059940664893178,-1.2207013979031696
2017-10-01,-2.180320551931527,-0.6793090990189103,-0.6651720245563366,-0.8409362971910528,-1.1538874333645728
2017-11-01,-2.1643648657970846,-0.9988524625239927,-0.5491546431801448,-0.8437852701005051,-1.0674473810532399
2017-12-01,-2.175787433488376,-1.142390623936158,-0.5210247885796457,-0.7904073817722059,-1.0363351718818317
2018-01-01,-2.1860445876850583,-1.3420384752674899,-0.4410226198060636,-0.6149960491182167,-0.8568097381952979
2018-02-01,-2.1251267832067584,-1.6964796210167643,-0.5122437349177993,-1.16902720538776,-0.9882625351931837
2018-03-01,-2.180152189785382,-1.7856818612910648,-0.5601676284509818,-1.1866199157565571,-1.0754674146013594
2018-04-01,-2.1945709938041937,-1.6833268873652134,-0.4498835344445644,-1.0345912962229837,-1.0668856518806256
2018-05-01,-2.0709221189893077,-1.681592375305516,-0.5168417436978743,-0.8656168869573655,-0.9984938849335481
2018-06-01,-2.076908400500665,-1.7631288747295282,-0.44750571301220754,-0.7528758964096367,-0.9828360854820488
2018-07-01,-2.0471552424388912,-1.738671792844012,-0.08458872689891583,-0.8125434170339627,-0.8657979885718508
2018-08-01,-1.8326783163635998,-1.8594375918974415,0.07350286196229172,-0.8780806390146694,-0.7639274547443256
2018-09-01,-1.8389871841824164,-2.1482249016137436,0.3643581048403024,-0.5979897288002762,-0.7490347741970313
2018-10-01,-1.8786436771996051,-2.3396529438806764,0.2630797713614168,-0.8618483535638601,-0.9907606980226644
2018-11-01,-2.1108190501537347,-2.799048811078795,0.5809551666414436,-0.8707430709503376,-0.9328751633513299
2018-12-01,-2.227768645477213,-2.786680490228414,0.35601915736948,-1.395435304447409,-1.2356538989597556
2019-01-01,-2.177446752400736,-2.326582331826893,0.23475992071188223,-1.1413796080695007,-0.9998922258141549
2019-02-01,-2.1386353042938073,-2.212353498551452,0.3639614097928674,-0.8543808969506288,-0.9038067729461501
2019-03-01,-2.036749408388671,-2.2859581196448895,0.27426109104382945,-0.7212592581320951,-0.8441523020439647
2019-04-01,-1.9744774991411038,-2.2508535179813647,0.08466800066250713,-0.7475035547006916,-0.7109661693134406
2019-05-01,-2.123186645105521,-2.3853239540077196,0.17742600307980183,-1.2274435083594843,-0.9425684203154341
2019-06-01,-1.9860244441368466,-2.1900656391869253,0.4000674446826533,-0.887378641429672,-0.7158308898519614
2019-07-01,-1.897855165670635,-2.197423387964041,-0.06063930734434875,-1.0032513331651367,-0.6696707586164639
2019-08-01,-1.9229296672101257,-2.6030665561272435,-0.39896824707341993,-1.3033998096481214,-0.73411816544602
2019-09-01,-1.829156294848613,-2.475842304739033,-0.32532337741857154,-1.1498561599917543,-0.6740213145824407
2019-10-01,-1.6840487312157746,-2.282094074764354,-0.07205733913730361,-1.3069650611573296,-0.601326556269457
2019-11-01,-1.5758177446810153,-2.0439827185272494,-0.05648627557471908,-1.2780231181440178,-0.4777146230991791
2019-12-01,-1.4161254174165903,-2.064286670188947,0.05132317208973669,-1.1492611947745628,-0.37038174725494377
2020-01-01,-1.3230106164137898,-1.8240915325308147,-0.15199060824475197,-1.5499045676464185,-0.3766687368777877
2020-02-01,-1.5352491206294716,-2.1141492013043193,-0.5165546617556513,-2.1085040176756036,-0.7009382093046668
2020-03-01,-1.6436670427414268,-2.657314149641499,-0.5991343044032269,-2.784518932748249,-1.1427357232032083
2020-04-01,-1.411151064479564,-2.866681359072032,0.006453308454638318,-2.3335577448758547,-0.7508874591408903
2020-05-01,-1.2690874182211234,-2.909216305582403,-0.011544641454064752,-2.3866120467803906,-0.5932586663139041
2020-06-01,-0.9875057022146674,-2.8611340379265395,-0.5582801951726584,-2.3804003476137034,-0.5263489889604411
2020-07-01,-0.6320340724202334,-3.0,0.05975790053582841,-2.5231788847794414,-0.32216554134399633
2020-08-01,-0.09434248400412315,-2.949993359191534,0.025472226143319343,-2.6389166437505156,-0.048227878205443275
2020-09-01,-0.401691000781089,-2.9703663709314947,-0.09221779902169658,-2.9056935993865562,-0.21234675857950114
2020-10-01,-0.566032230116063,-2.7476943802162865,-0.22394378230915635,-3.0,-0.32355220993010736
2020-11-01,-0.32507716858254376,-2.23566722842025,0.30498355656618603,-2.6961238482689893,0.09677878716105992
2020-12-01,0.002871038927543701,-2.120647054686886,0.17736023521667432,-2.4708648214982447,0.2574674719901404
2021-01-01,-0.014420548165632763,-2.1410862399814627,0.0727350482586373,-2.2664058695164018,0.20747036574648448
2021-02-01,-0.2678715553759625,-1.7957073352230681,-0.16246205257912294,-1.728146714034092,0.32330125559844536
2021-03-01,-0.24246661309299578,-1.6861519280588826,0.15599142133910693,-1.592135244160627,0.5166198396907618
2021-04-01,-0.021611145731163628,-1.6862116790983828,0.4372529076751972,-1.5111453202332814,0.7655650776620977
2021-05-01,-0.18410963197150654,-1.5115368757545329,0.4465512308002131,-1.4462391296105288,0.7929838810476468
2021-06-01,0.11438111389155159,-1.6230317381573782,0.5413728304149226,-1.1229137439991699,0.9046077841559299
2021-07-01,0.32586873402404315,-1.715971160597913,0.9697705977134117,-1.4440174048974121,1.0214544554363956
2021-08-01,0.46773241558201395,-1.6738963259569304,1.4013659358810964,-1.621759417319129,1.1737528031744748
2021-09-01,0.2273016607538869,-1.7292210257701977,1.0389641313623024,-1.319288836234752,0.9166080701271455
2021-10-01,0.4248279746642538,-1.684553082610611,1.1254201631806389,-0.9850439851387325,1.2725990454981178
2021-11-01,0.7937018596466876,-1.9143996000144181,2.3085542687143743,-1.258947156210022,1.226725760899856
2021-12-01,1.0918743622433782,-1.9264967319681303,3.0,-1.1304349215073832,1.4647944630525673
2022-01-01,1.0253800005983997,-1.9243394885202774,2.2401609107335343,-0.24492112654482234,1.1652302773483072
2022-02-01,0.7951526201815247,-1.9003568067962044,1.5958383753458723,-0.09743583190420901,0.995972085707713
2022-03-01,1.0266304268122477,-1.993726898564925,2.177272740470192,0.20746227788532723,1.1829920078826897
2022-04-01,0.6219066781268023,-2.3868343275062,1.8522474389273125,0.3687061746998461,0.7067116179696917
2022-05-01,0.4116702234491951,-2.2996730037767636,2.330155879948726,1.0203517281019892,0.7069742445958491
2022-06-01,0.12723910286616436,-2.6403939253254167,2.308193067434342,0.44552453241593604,0.2924998212679908
2022-07-01,0.7435802084860703,-2.3996927800719026,2.075179094275394,1.1369139640951058,0.7047512561091089
2022-08-01,0.6171574240854993,-2.410659405039127,1.4769833194626,1.0548526487974215,0.4952370715963954
2022-09-01,0.16719692901100247,-2.6796878830845348,1.297197470194778,0.5997443591589038,0.05373836843694857
2022-10-01,0.5295218776479,-2.306441613077453,1.6384241106552127,2.0528451351021664,0.3960079780132877
2022-11-01,0.4024452345502274,-2.115808663749185,2.076270005655841,2.085617403148751,0.6447740462641116
2022-12-01,-0.025560540970584356,-2.166737621026073,2.2657383458840883,2.0762154898946292,0.35718651013471314
2023-01-01,0.3186677870839967,-1.713412113058348,1.3924089792837435,2.4321302907410143,0.6405787318149296
2023-02-01,0.39345902050616477,-1.5867005082699084,0.9955197600621322,2.0519059021776975,0.5133448856625802
2023-03-01,0.8187539991448132,-1.2604852340063226,1.0241512251107707,2.088918842187767,0.6796750822288833
2023-04-01,0.9335119296042631,-1.156786583322626,0.7863863067916181,2.6341228735584155,0.7515927575358035
2023-05-01,1.1152524904135355,-1.0800298784062736,0.6780859490059612,1.619089514059615,0.763963638857263
2023-06-01,1.5231072945105986,-0.8305689998401227,0.560686137586174,1.9959988442020906,1.087336387259496
2023-07-01,1.5827293018564141,-0.698942655563509,0.48267083683635814,1.995365290736391,1.2529732495327437
2023-08-01,1.3764562879979279,-0.6898085401338099,0.4467046891475097,2.2456239539032685,1.1558002306250854
2023-09-01,0.9814879336553961,-0.8071295618664824,0.1655204539522357,2.711538466388669,0.8933125047722665
2023-10-01,0.9708960880792756,-0.8623946549664319,-0.16655740697672394,1.9622747326923093,0.7806608561336201
2023-11-01,1.43262825742472,-0.46693889471184935,-0.17800832270124278,1.7636204116870102,1.227681721819069
2023-12-01,1.5008443114445438,-0.2918813383323595,-0.3423729129836035,1.6457214585887145,1.4691569831204028
2024-01-01,1.3048678163679526,-0.14555479507684632,-0.5628745501825594,1.8281429897216546,1.559780093971698
2024-02-01,1.2168829785404371,0.5896678906609383,-0.5783892412910348,1.9383696910577743,1.8593320237667363
2024-03-01,0.998700791578147,1.1497221775111734,-0.42263162862009906,2.763476735615768,2.0482761236893596
2024-04-01,0.9709445083671904,1.9678859450797743,-0.7014244712366566,2.8955464032936042,1.7869241120909898
2024-05-01,1.5000082298318551,2.103934732236505,-0.3035226357097507,2.8298374257754197,2.0759575537010653
2024-06-01,1.9502836415880545,1.8712364737952907,-0.33729704326151966,2.7514447684045136,2.2946514142200645
2024-07-01,2.2272591466938394,2.2947703155248167,0.0028316392617049324,2.979033213889113,2.368541123682064
2024-08-01,2.394507626216522,2.472615387790561,-0.1460524487616639,2.936401522243351,2.519261377204301
2024-09-01,2.4977012395158633,3.0,-0.15548413449802023,2.9510746406858184,2.6556147870462823
2024-10-01,2.32614557209192,2.3749365821734285,-0.24171650338500594,2.92198364110474,2.587450338034512
2024-11-01,2.602473502049417,2.7676562066626813,-0.523318312314422,3.0,2.9782107442498145
2024-12-01,3.0,2.1486879721698706,-0.43836267511957683,2.3421505659651816,3.0
